px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
6.46986	-7.4264	-2.70024	-2.56607	-0.562618	6.44526	-7.36223	6.45	-7.35	1.81638	1.81638	0
6.5938	-7.34056	-2.69895	-2.58822	-0.548036	6.66209	-7.31025	6.6	-7.25	2.72856	1.81904	0
6.73622	-7.2335	-2.76417	-2.60729	-0.536333	6.74856	-7.14204	6.75	-7.15	2.72856	1.81904	0
6.82387	-7.13511	-2.65346	-2.58396	-0.450931	6.83447	-7.05268	6.85	-7.05	1.82066	1.82066	0
6.96194	-7.03384	-2.70845	-2.59916	-0.440704	6.97717	-6.96144	6.95	-6.95	1.82065	1.82065	0
7.08896	-6.96052	-2.74018	-2.62492	-0.447948	7.13677	-6.88363	7.1	-6.85	2.99976	1.99984	0
7.22917	-6.85582	-2.82146	-2.63226	-0.431881	7.2552	-6.74652	7.25	-6.75	2.99976	1.99984	0
7.26521	-6.74481	-2.57091	-2.55269	-0.268781	7.234	-6.59525	7.3	-6.65	0.999384	1.99876	0
7.37331	-6.64453	-2.60756	-2.55056	-0.253444	7.33491	-6.53948	7.35	-6.55	0.999369	1.99874	0
7.56996	-6.60746	-2.80929	-2.66007	-0.406301	7.67988	-6.69347	7.5	-6.55	2.72747	0	0
7.69203	-6.54668	-2.77144	-2.68384	-0.408571	7.64389	-6.55777	7.65	-6.55	2.72745	0	0
7.77564	-6.47195	-2.56187	-2.65583	-0.322182	7.94309	-6.60222	7.75	-6.45	1.81623	1.81624	0
7.89324	-6.39417	-2.56318	-2.66464	-0.313793	7.84566	-6.34021	7.85	-6.35	1.81623	1.81624	0
8.04144	-6.33374	-2.66113	-2.70449	-0.353309	7.9171	-6.24084	8	-6.3	2.72648	0.908821	0
8.171	-6.26423	-2.66441	-2.71817	-0.347771	8.14601	-6.23101	8.15	-6.25	2.72645	0.908817	0
8.21436	-6.18	-2.29743	-2.65329	-0.209888	8.37368	-6.18614	8.25	-6.1	1.81898	2.72847	0
8.34295	-6.07782	-2.37151	-2.64219	-0.186129	8.35502	-5.95811	8.35	-5.95	1.81897	2.72844	0
8.50686	-6.02129	-2.57451	-2.69518	-0.258838	8.43843	-5.87193	8.5	-5.9	2.72647	0.90883	0
8.64248	-5.93592	-2.61353	-2.69565	-0.244599	8.64201	-5.86567	8.65	-5.85	2.72645	0.908817	0
8.72818	-5.85386	-2.43673	-2.66133	-0.170277	8.76652	-5.75601	8.75	-5.75	1.81789	1.81788	0
8.85714	-5.75511	-2.49212	-2.64946	-0.148484	8.85198	-5.65134	8.85	-5.65	1.81789	1.81788	0
8.99186	-5.68199	-2.56522	-2.6637	-0.163381	8.91028	-5.47662	9	-5.55	2.73109	1.82073	0
9.13061	-5.57444	-2.63316	-2.64826	-0.138285	9.13482	-5.45989	9.15	-5.45	2.73106	1.82072	0
9.22783	-5.48517	-2.50595	-2.61465	-0.0752878	9.32693	-5.39468	9.25	-5.35	1.81796	1.81795	0
9.35314	-5.37461	-2.56081	-2.59411	-0.0505054	9.33045	-5.26019	9.35	-5.25	1.81794	1.81793	0
9.48573	-5.2944	-2.6217	-2.60266	-0.063576	9.4498	-5.12838	9.5	-5.15	2.72905	1.81937	0
9.62571	-5.16961	-2.70532	-2.57806	-0.0349887	9.63754	-5.04328	9.65	-5.05	2.72903	1.81935	0
9.6715	-5.0596	-2.43325	-2.49201	0.101096	9.83281	-5.00671	9.7	-4.95	0.998666	1.99733	0
9.77225	-4.94877	-2.48361	-2.46545	0.122338	9.74856	-4.84745	9.75	-4.85	0.998656	1.99731	0
9.87459	-4.85428	-2.4668	-2.44632	0.140977	9.96003	-4.81123	9.85	-4.75	1.8172	1.81719	0
9.97552	-4.74064	-2.49606	-2.42222	0.156752	9.93394	-4.66432	9.95	-4.65	1.81717	1.81717	0
10.0781	-4.64341	-2.49656	-2.40734	0.165502	10.1357	-4.58625	10.05	-4.55	1.82042	1.82043	0
10.1786	-4.52195	-2.53487	-2.38124	0.181966	10.1444	-4.44253	10.15	-4.45	1.82041	1.82042	0
10.326	-4.43839	-2.6936	-2.42712	0.0948994	10.3185	-4.35401	10.3	-4.35	2.72672	1.81782	0
10.4447	-4.31321	-2.74338	-2.40875	0.107951	10.4496	-4.24828	10.45	-4.25	2.7267	1.8178	0
10.4667	-4.17908	-2.44282	-2.29426	0.273704	10.5826	-4.11494	10.5	-4.1	0.908764	2.72628	0
10.561	-4.04018	-2.50664	-2.26111	0.291604	10.5542	-3.95161	10.55	-3.95	0.908764	2.72628	0
10.6456	-3.92275	-2.51237	-2.23581	0.303691	10.6618	-3.80699	10.65	-3.8	1.8194	2.72911	0
10.743	-3.76406	-2.60714	-2.19891	0.323692	10.7602	-3.65417	10.75	-3.65	1.81939	2.72908	0
10.8543	-3.65393	-2.68121	-2.21647	0.268327	10.8593	-3.57039	10.85	-3.55	1.81839	1.81838	0
10.9441	-3.51516	-2.71753	-2.19288	0.276899	10.9375	-3.46792	10.95	-3.45	1.81838	1.81838	0
10.9834	-3.37248	-2.61028	-2.1146	0.372649	11.0183	-3.30073	11	-3.3	0.908549	2.72563	0
11.0624	-3.2166	-2.67295	-2.08236	0.384208	11.0672	-3.14607	11.05	-3.15	0.908549	2.72564	0
11.1114	-3.07409	-2.64413	-2.02986	0.43132	11.1054	-3.01303	11.1	-3	0.90888	2.72663	0
11.1721	-2.9146	-2.69317	-1.99371	0.443158	11.1428	-2.8481	11.15	-2.85	0.908863	2.72661	0
11.2202	-2.77	-2.68964	-1.95383	0.465478	11.1758	-2.69942	11.2	-2.7	0.909988	2.72995	0
11.2723	-2.6044	-2.7412	-1.91773	0.475391	11.2495	-2.5409	11.25	-2.55	0.909988	2.72995	0
11.2251	-2.41847	-2.65611	-1.74862	0.700947	11.4549	-2.46508	11.2	-2.4	-0.907692	2.72306	0
11.2357	-2.26573	-2.66313	-1.70115	0.709038	11.1705	-2.24061	11.15	-2.25	-0.907683	2.72304	0
11.3385	-2.18902	-2.54527	-1.8019	0.488125	11.2202	-2.08176	11.25	-2.1	1.8219	2.73284	0
11.3682	-2.02752	-2.5964	-1.76922	0.493054	11.3536	-1.97104	11.35	-1.95	1.82188	2.73281	0
11.3599	-1.87356	-2.59264	-1.69894	0.557158	11.224	-1.77367	11.35	-1.8	0	2.71996	0
11.3763	-1.70393	-2.65061	-1.66341	0.561244	11.3661	-1.64386	11.35	-1.65	0	2.71993	0
11.3737	-1.55122	-2.6623	-1.61683	0.583651	11.2691	-1.47976	11.35	-1.5	0	2.73448	0
11.3727	-1.38686	-2.69924	-1.57929	0.588475	11.3391	-1.34511	11.35	-1.35	0	2.73446	0
11.2605	-1.21546	-2.79195	-1.40068	0.822645	11.2507	-1.19626	11.25	-1.2	-1.99969	2.99952	0
11.2213	-1.06855	-2.8105	-1.35143	0.8298	11.1532	-1.04324	11.15	-1.05	-1.99967	2.99949	0
11.1545	-0.914018	-2.8871	-1.27256	0.886182	10.9697	-0.89157	11.1	-0.9	-1.00006	3.00024	0
11.1024	-0.767185	-2.90827	-1.22459	0.889014	11.0654	-0.742685	11.05	-0.75	-1.00006	3.00021	0
10.9972	-0.598181	-3.04073	-1.12319	0.97173	10.8913	-0.655608	10.95	-0.649999	-1.81771	1.81773	0
10.9076	-0.479928	-2.98005	-1.05792	0.984549	10.8418	-0.549005	10.85	-0.549999	-1.81772	1.81773	0
10.8167	-0.34321	-2.99387	-0.995324	0.99821	10.827	-0.442912	10.75	-0.45	-1.81842	1.8184	0
10.7134	-0.251671	-2.91039	-0.924446	1.01649	10.6642	-0.353413	10.65	-0.35	-1.8184	1.81839	0
10.5409	-0.103603	-3.27336	-0.802396	1.13632	10.5503	-0.248633	10.5	-0.25	-3.00035	2.00024	0
10.4115	-0.0426674	-3.18171	-0.721579	1.16344	10.3487	-0.171899	10.35	-0.15	-3.00032	2.00022	0
10.3106	0.0331309	-3.03655	-0.672131	1.14381	10.2559	-0.115293	10.25	-0.0999996	-2.00053	1.00027	0
10.1808	0.0757518	-2.96218	-0.590708	1.17128	10.137	-0.0462889	10.15	-0.0499992	-2.00053	1.00027	0
10.0852	0.12705	-2.77071	-0.539517	1.15243	10.0717	0.0165033	10.05	9.49949e-07	-2.00009	1.00004	0
9.95897	0.156626	-2.7204	-0.460517	1.17638	9.92833	0.0556031	9.95	0.0500011	-2.00006	1.00003	0
9.81233	0.214163	-2.85725	-0.389442	1.19777	9.8478	0.0279858	9.8	0.0500011	-3.00025	0	0
9.67467	0.2041	-2.78858	-0.29355	1.23808	9.65029	0.0372757	9.65	0.0500011	-3.00024	0	0
9.52568	0.238445	-2.87661	-0.225095	1.24878	9.54682	0.0997641	9.5	0.100001	-2.99825	0.999409	0
9.37717	0.233058	-2.85627	-0.139199	1.27404	9.33515	0.138463	9.35	0.15	-2.99825	0.999409	0
9.28277	0.2094	-2.48844	-0.0541365	1.28522	9.46113	0.134275	9.25	0.15	-1.81915	0	0
9.14505	0.199068	-2.48278	0.0258591	1.29528	9.13787	0.161547	9.15	0.15	-1.81913	0	0
8.99119	0.209946	-2.68493	0.0769064	1.28133	9.02723	0.196492	9	0.2	-2.99927	0.99976	0
8.85254	0.209062	-2.6974	0.131824	1.27097	8.82128	0.250523	8.85	0.25	-2.99927	0.99976	0
8.69881	0.202312	-2.82324	0.181058	1.25482	8.67607	0.247512	8.7	0.25	-2.99873	0	0
8.55975	0.191186	-2.8251	0.229918	1.23991	8.54916	0.247046	8.55	0.25	-2.99871	0	0
8.41825	0.157785	-2.78136	0.29468	1.23714	8.44086	0.253341	8.4	0.25	-2.72872	0	0
8.26824	0.147269	-2.77872	0.333229	1.20581	8.2302	0.258614	8.25	0.25	-2.72871	0	0
8.11654	0.119422	-2.89978	0.368264	1.17564	8.1066	0.204722	8.1	0.2	-2.99909	-0.9997	0
7.97832	0.0798443	-2.89863	0.414323	1.16208	7.94777	0.127954	7.95	0.15	-2.9991	-0.9997	0
7.82224	0.0461118	-3.02738	0.437965	1.11995	7.82213	0.149733	7.8	0.15	-3.00101	0	0
7.68095	0.0231804	-3.00338	0.460589	1.0851	7.63383	0.15164	7.65	0.15	-3.00099	0	0
7.53655	-0.0353618	-2.97932	0.507499	1.07231	7.49691	0.101076	7.5	0.100001	-2.72698	-0.908982	0
7.3911	-0.0696667	-2.94069	0.531378	1.0359	7.35046	0.0656199	7.35	0.0500011	-2.72695	-0.908974	0
7.28364	-0.138272	-2.82098	0.590114	1.05046	7.13188	-0.00451978	7.25	9.49949e-07	-2.00032	-1.00016	0
7.16813	-0.176925	-2.77526	0.614096	1.02113	7.14965	-0.0559868	7.15	-0.0499992	-2.0003	-1.00015	0
6.99394	-0.232919	-2.96727	0.61366	0.945199	6.77233	-0.150907	7	-0.15	-2.72534	-1.8169	0
6.86422	-0.303288	-2.93265	0.648754	0.927792	6.85872	-0.227918	6.85	-0.25	-2.72532	-1.81688	0
6.81444	-0.420814	-2.64102	0.763667	1.02961	6.70421	-0.347264	6.8	-0.349999	-1.00053	-2.00107	0
6.72715	-0.49535	-2.60747	0.805169	1.01946	6.74687	-0.441006	6.75	-0.449999	-1.00054	-2.00107	0
6.62622	-0.572927	-2.6549	0.82933	0.981085	6.72084	-0.550555	6.65	-0.549999	-2.00016	-2.00017	0
6.54177	-0.660772	-2.63291	0.87228	0.974901	6.54837	-0.624094	6.55	-0.65	-2.00016	-2.00017	0
6.49237	-0.792473	-2.53628	0.975061	1.05525	6.40088	-0.78131	6.5	-0.799999	-0.999884	-2.99963	0
6.42684	-0.913258	-2.55779	1.03621	1.06369	6.44859	-0.960126	6.45	-0.949999	-0.999884	-2.99963	0
6.38128	-1.05182	-2.55239	1.12573	1.11626	6.37766	-1.0844	6.4	-1.1	-0.999984	-2.99995	0
6.33222	-1.18527	-2.58253	1.19036	1.12482	6.35596	-1.24356	6.35	-1.25	-0.999969	-2.99992	0
6.33004	-1.36487	-2.62726	1.32726	1.24169	6.5527	-1.43518	6.35	-1.4	0	-3.00132	0
6.30942	-1.5051	-2.64667	1.39713	1.24908	6.35503	-1.55184	6.35	-1.55	0	-3.00129	0
6.28955	-1.64393	-2.63341	1.46227	1.24341	6.33086	-1.6454	6.35	-1.65	0	-1.81769	0
6.29032	-1.77769	-2.60224	1.53489	1.24866	6.34356	-1.7483	6.35	-1.75	0	-1.81769	0
6.30685	-1.94206	-2.7073	1.63032	1.29869	6.34522	-1.96081	6.35	-1.95	0	-3.99976	0
6.32158	-2.08603	-2.72738	1.69762	1.30007	6.34095	-2.12276	6.35	-2.15	0	-3.99972	0
6.31678	-2.17928	-2.55365	1.72238	1.23552	6.3068	-2.23646	6.35	-2.25	0	-2	0
6.33975	-2.3145	-2.57543	1.78386	1.23398	6.34785	-2.35274	6.35	-2.35	0	-1.99998	0
6.34943	-2.42079	-2.47079	1.82163	1.19621	6.26272	-2.46894	6.35	-2.5	0	-3	0
6.37687	-2.56174	-2.51931	1.87418	1.1862	6.36265	-2.64414	6.35	-2.65	0	-3	0
6.42544	-2.71308	-2.65655	1.94146	1.20304	6.38105	-2.77438	6.4	-2.8	1.00003	-3.00012	0
6.47066	-2.85977	-2.70599	1.99197	1.1905	6.461	-2.95066	6.45	-2.95	1.00003	-3.00009	0
6.53894	-3.0246	-2.88713	2.05513	1.20292	6.50958	-3.15806	6.5	-3.15	0.999284	-3.99712	0
6.59249	-3.19664	-2.97045	2.09006	1.17251	6.55345	-3.36165	6.55	-3.35	0.999284	-3.99712	0
6.63572	-3.30287	-2.68434	2.12483	1.12206	6.64067	-3.46888	6.6	-3.45	0.909922	-1.81983	0
6.69672	-3.45734	-2.73034	2.1623	1.09508	6.63536	-3.55462	6.65	-3.55	0.909917	-1.81984	0
6.76892	-3.5853	-2.76604	2.2068	1.0843	6.70376	-3.69784	6.7	-3.7	0.999335	-2.99802	0
6.82868	-3.73182	-2.81116	2.2303	1.05074	6.75151	-3.84595	6.75	-3.85	0.99934	-2.99802	0
6.88893	-3.84264	-2.65071	2.26578	1.02106	6.65288	-3.91672	6.8	-4	0.908549	-2.72564	0
6.95206	-4.00349	-2.70258	2.2793	0.97513	6.85764	-4.15466	6.85	-4.15	0.908537	-2.72561	0
7.00169	-4.0896	-2.38518	2.31049	0.941179	6.9447	-4.2991	6.9	-4.25	0.90988	-1.81977	0
7.05786	-4.22647	-2.41382	2.32219	0.899352	6.94846	-4.34203	6.95	-4.35	0.909876	-1.81975	0
7.13788	-4.33921	-2.47603	2.35189	0.883911	7.09552	-4.55441	7	-4.5	1.00008	-3.00024	0
7.18148	-4.48246	-2.50704	2.34146	0.827198	7.03506	-4.6461	7.05	-4.65	1.00008	-3.00024	0
7.2948	-4.62729	-2.79945	2.36898	0.818217	7.25009	-4.88515	7.15	-4.8	1.99984	-2.99976	0
7.36204	-4.7756	-2.82955	2.36269	0.768694	7.26242	-4.9318	7.25	-4.95	1.99984	-2.99976	0
7.4162	-4.86006	-2.55553	2.37903	0.739453	7.33292	-5.08676	7.3	-5.05	1.00028	-2.00057	0
7.46996	-5.00116	-2.57881	2.36459	0.685755	7.3521	-5.15533	7.35	-5.15	1.00028	-2.00056	0
7.54564	-5.10356	-2.55046	2.38155	0.667045	7.40318	-5.28627	7.4	-5.3	1.00003	-3.00012	0
7.58919	-5.25668	-2.5743	2.35081	0.600446	7.44098	-5.44336	7.45	-5.45	1.00004	-3.00012	0
7.67429	-5.36895	-2.6412	2.36557	0.585831	7.46878	-5.50726	7.55	-5.55	1.99961	-1.99961	0
7.74016	-5.50771	-2.66432	2.35214	0.541374	7.66561	-5.647	7.65	-5.65	1.9996	-1.9996	0
7.81519	-5.61054	-2.6028	2.36231	0.522656	7.70927	-5.8194	7.7	-5.8	1.00027	-3.00084	0
7.86549	-5.76838	-2.63347	2.32705	0.459087	7.75724	-5.96146	7.75	-5.95	1.00028	-3.00084	0
7.95031	-5.87877	-2.69171	2.3387	0.448637	7.71187	-5.94164	7.85	-6.05	1.9998	-1.99981	0
8.01649	-6.01925	-2.71339	2.32087	0.407092	7.95005	-6.14609	7.95	-6.15	1.9998	-1.9998	0
8.07588	-6.10823	-2.51292	2.32496	0.386848	8.03808	-6.28852	8	-6.25	1.00004	-2.00008	0
8.12996	-6.2423	-2.52902	2.30263	0.344181	8.04346	-6.35767	8.05	-6.35	1.00004	-2.00008	0
8.24389	-6.37538	-2.816	2.31787	0.346648	8.1071	-6.48544	8.15	-6.5	1.99951	-2.99928	0
8.3128	-6.52499	-2.84297	2.29435	0.304837	8.25742	-6.66007	8.25	-6.65	1.9995	-2.99925	0
8.36808	-6.61629	-2.50779	2.292	0.27942	8.38768	-6.7963	8.3	-6.75	0.90921	-1.81841	0
8.42358	-6.76316	-2.52341	2.26407	0.235481	8.33159	-6.8699	8.35	-6.85	0.90921	-1.81841	0
8.51845	-6.88608	-2.64646	2.27104	0.23226	8.58336	-7.15056	8.4	-7	1.0001	-3.00036	0
8.56346	-7.03493	-2.66428	2.23487	0.184026	8.45779	-7.15285	8.45	-7.15	1.00011	-3.00036	0
8.64334	-7.14865	-2.73322	2.23981	0.181414	8.37938	-7.10665	8.55	-7.25	1.99907	-1.99908	0
8.70562	-7.28167	-2.74399	2.22271	0.154985	8.647	-7.3454	8.65	-7.35	1.99908	-1.99908	0
8.79326	-7.4062	-2.81073	2.22598	0.151631	8.76035	-7.57239	8.7	-7.5	1.00058	-3.00174	0
8.84466	-7.55861	-2.83104	2.19354	0.111111	8.76121	-7.66039	8.75	-7.65	1.00057	-3.00171	0
8.88775	-7.65389	-2.58899	2.1797	0.085528	8.81118	-7.75569	8.8	-7.75	0.999844	-1.99968	0
8.93161	-7.78553	-2.59526	2.15443	0.0556788	8.84363	-7.83628	8.85	-7.85	0.999844	-1.99968	0
9.05096	-7.94076	-2.96074	2.17214	0.0794747	9.07758	-8.1058	8.95	-8	2.00017	-3.00024	0
9.11039	-8.09051	-2.97708	2.14897	0.0519848	9.05238	-8.15838	9.05	-8.15	2.00014	-3.00021	0
9.15143	-8.19107	-2.72696	2.13161	0.0246985	9.05557	-8.22632	9.1	-8.25	0.998905	-1.99781	0
9.20562	-8.32177	-2.73285	2.11541	0.00701481	9.15492	-8.35136	9.15	-8.35	0.998886	-1.99779	0
9.27456	-8.44857	-2.67303	2.10922	-0.00153087	9.30408	-8.57245	9.2	-8.5	0.908863	-2.72657	0
9.32325	-8.59815	-2.68478	2.0834	-0.0275216	9.2543	-8.64461	9.25	-8.65	0.908855	-2.72655	0
9.37891	-8.72046	-2.63241	2.07355	-0.037115	9.15971	-8.67035	9.3	-8.8	0.909475	-2.72841	0
9.41863	-8.87923	-2.65595	2.04036	-0.0684384	9.35164	-8.95148	9.35	-8.95	0.909466	-2.72839	0
9.50007	-9.02554	-2.84034	2.04498	-0.0546328	9.47941	-9.179	9.4	-9.1	0.999765	-2.99935	0
9.53037	-9.18164	-2.85976	2.00963	-0.0874613	9.44272	-9.24111	9.45	-9.25	0.999774	-2.99934	0
9.55678	-9.2981	-2.59824	1.97919	-0.12369	9.53008	-9.38561	9.5	-9.35	0.908962	-1.81792	0
9.6034	-9.43383	-2.59922	1.9649	-0.131203	9.5752	-9.43724	9.55	-9.45	0.908954	-1.8179	0
9.65503	-9.56793	-2.60294	1.95539	-0.133444	9.60163	-9.60777	9.6	-9.6	0.909988	-2.72996	0
9.68529	-9.71939	-2.61874	1.92701	-0.154527	9.62903	-9.75552	9.65	-9.75	0.909971	-2.72993	0
9.74389	-9.86705	-2.70839	1.92411	-0.145234	9.69155	-9.89958	9.7	-9.9	0.907972	-2.7239	0
9.77975	-10.02	-2.72108	1.90215	-0.159216	9.74482	-10.046	9.75	-10.05	0.907972	-2.72391	0
9.79986	-10.14	-2.55213	1.87421	-0.185932	9.69256	-10.1336	9.75	-10.2	0	-2.73106	0
9.81378	-10.2983	-2.57895	1.83855	-0.211385	9.75264	-10.3488	9.75	-10.35	0	-2.73105	0
9.87746	-10.4558	-2.82258	1.85163	-0.175518	9.82419	-10.5024	9.8	-10.5	1	-2.99999	0
9.89119	-10.6115	-2.84571	1.82065	-0.197773	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	0
9.91467	-10.7438	-2.79981	1.80229	-0.208938	9.825	-10.7525	9.85	-10.8	0	-3.00047	0
9.91664	-10.9056	-2.83276	1.76537	-0.235603	9.85033	-10.9603	9.85	-10.95	0	-3.00048	0
9.89594	-11.0113	-2.53268	1.70849	-0.301577	9.91881	-11.1448	9.85	-11.05	0	-1.9956	0
9.89871	-11.1437	-2.54119	1.68273	-0.312224	9.86057	-11.1502	9.85	-11.15	0	-1.99559	0
9.90705	-11.2793	-2.52065	1.66079	-0.318361	9.83851	-11.2795	9.85	-11.3	0	-2.73184	0
9.89615	-11.4301	-2.54014	1.62556	-0.336038	9.83839	-11.4483	9.85	-11.45	0	-2.73182	0
9.89432	-11.5549	-2.51865	1.60188	-0.344635	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	0
9.85774	-11.7064	-2.56172	1.55267	-0.376322	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	0
9.86022	-11.8581	-2.62909	1.54115	-0.361743	9.77699	-11.9246	9.75	-11.9	0	-2.73084	0
9.82675	-12.0199	-2.66284	1.49944	-0.383335	9.75861	-12.0491	9.75	-12.05	0	-2.73085	0
9.77092	-12.1343	-2.44298	1.42672	-0.456103	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	0
9.69657	-12.2987	-2.51132	1.36108	-0.49581	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	0
9.59682	-12.3871	-2.20013	1.24325	-0.624398	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	0
9.49938	-12.5256	-2.26827	1.16829	-0.663564	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	0
9.4341	-12.6364	-2.24059	1.114	-0.687444	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	0
9.34281	-12.7551	-2.2792	1.05232	-0.710024	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	0
9.19255	-12.8107	-2.04369	0.880102	-0.896966	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	0
9.04268	-12.927	-2.16868	0.783264	-0.940925	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	0
8.90893	-12.9903	-2.16574	0.660327	-1.04556	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	0
8.77656	-13.0632	-2.23461	0.581631	-1.06906	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	0
8.61745	-13.1157	-2.29359	0.451769	-1.16715	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	0
8.46255	-13.1733	-2.36368	0.368296	-1.18339	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	0
8.33002	-13.2143	-2.38105	0.294692	-1.19362	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	0
8.16711	-13.2549	-2.45291	0.217048	-1.20202	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	0
7.99879	-13.2661	-2.54542	0.112276	-1.25564	7.88931	-13.1791	7.9	-13.25	-2.72673	0	0
7.83421	-13.2767	-2.59277	0.0356609	-1.26064	7.75593	-13.2425	7.75	-13.25	-2.72673	0	0
7.67391	-13.2667	-2.64259	-0.0500456	-1.28195	7.52542	-13.1457	7.6	-13.25	-2.72991	0	0
7.50963	-13.2551	-2.68213	-0.122968	-1.28237	7.44992	-13.2329	7.45	-13.25	-2.72991	0	0
7.30053	-13.2006	-2.94671	-0.244623	-1.36062	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	0
7.12056	-13.1624	-2.99807	-0.314934	-1.35389	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	0
7.02875	-13.147	-2.65808	-0.342256	-1.27472	6.90569	-13.1515	6.9	-13.15	-2.72312	0	0
6.84644	-13.1124	-2.74854	-0.393882	-1.25279	6.73255	-13.1364	6.75	-13.15	-2.72312	0	0
6.76082	-13.0977	-2.51091	-0.422552	-1.20005	6.69426	-13.3705	6.6	-13.15	-3.00475	0	0
6.58298	-13.0765	-2.62632	-0.446549	-1.16097	6.42749	-13.1436	6.45	-13.15	-3.00472	0	0
6.4816	-13.0391	-2.51444	-0.488091	-1.13585	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	0
6.3352	-12.9995	-2.57317	-0.520182	-1.11014	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	0
6.22278	-12.9452	-2.49884	-0.568265	-1.09265	6.162	-13.1569	6.1	-13	-2.72732	0.909111	0
6.06218	-12.891	-2.56733	-0.59774	-1.0611	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	0
5.95098	-12.8222	-2.49762	-0.645933	-1.04609	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	0
5.78362	-12.768	-2.57382	-0.660496	-1.0027	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	0
5.6607	-12.6755	-2.64337	-0.71374	-1.00429	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	0
5.51679	-12.5991	-2.68227	-0.740249	-0.975632	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	0
5.39816	-12.4914	-2.76071	-0.79347	-0.97882	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	0
5.24057	-12.4044	-2.8157	-0.808182	-0.939255	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	0
5.14613	-12.3193	-2.69932	-0.846727	-0.922692	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	0
5.02097	-12.2159	-2.72912	-0.876985	-0.90185	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	0
4.90575	-12.0775	-2.8965	-0.927743	-0.908041	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	0
4.79486	-11.9533	-2.91373	-0.965027	-0.895056	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	0
4.73158	-11.8505	-2.66734	-1.01194	-0.886472	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	0
4.66125	-11.7286	-2.65828	-1.06151	-0.887662	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	0
4.59117	-11.5985	-2.68072	-1.10957	-0.887269	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	0
4.53415	-11.4603	-2.68219	-1.16367	-0.892408	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	0
4.43798	-11.27	-3.05866	-1.20165	-0.881127	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	0
4.40181	-11.1009	-3.05907	-1.26716	-0.898401	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	0
4.42399	-11.0003	-2.56922	-1.35476	-0.943394	4.46178	-10.9843	4.45	-10.95	0	1.81804	0
4.41131	-10.8603	-2.56412	-1.41637	-0.953493	4.4464	-10.8663	4.45	-10.85	0	1.81805	0
4.4351	-10.7675	-2.29927	-1.49533	-0.987701	4.60972	-11.1274	4.45	-10.75	0	1.81614	0
4.43207	-10.6397	-2.30117	-1.5522	-0.990169	4.43858	-10.6346	4.45	-10.65	0	1.81614	0
4.38273	-10.4596	-2.69088	-1.55703	-0.924931	4.43099	-10.4242	4.45	-10.45	0	3.6396	0
4.4046	-10.2963	-2.71549	-1.62521	-0.941996	4.44616	-10.2449	4.45	-10.25	0	3.6396	0
4.43242	-10.1525	-2.66724	-1.69243	-0.960756	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	0
4.48417	-9.99052	-2.70182	-1.76914	-0.984449	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	0
4.50148	-9.83988	-2.8041	-1.79966	-0.957208	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	0
